column_a,column_b,column_c,column_d,column_e,column_f,column_g,column_h,column_i,column_j,column_k
STATE/UT,YEAR,Place Of Occurrence,Dacoity (Section 395-398 IPC) - Number of cases registered,Dacoity (Section 395-398 IPC) - Value Of Property Stolen (in rupees),"Robbery(Section 392-394, 397, 398 IPC) - Number of cases registered","Robbery(Section 392-394, 397, 398 IPC) - Value Of Property Stolen (in rupees)","Burglary(Section 449-452, 454, 455, 457-460 IPC) - Number of cases registered","Burglary(Section 449-452, 454, 455, 457-460 IPC) - Value Of Property Stolen (in rupees)",Theft (Section 379-382 IPC) - Number of cases registered,Theft (Section 379-382 IPC) - Value Of Property Stolen (in rupees)
Lakshadweep,2012,TOTAL COMPUTER FROM 1 TO 7,0,0,0,0,3,203500,7,76475
Puducherry,2001,RESIDENTIAL PREMISES,1,120000,2,342000,66,2303784,203,2752254
Puducherry,2001,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2001,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2001,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2001,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2001,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2001,BANKS,0,0,0,0,0,0,0,0
Puducherry,2001,COMMERCIAL ESTABLISHMENTS,0,0,0,0,27,381739,37,536863
Puducherry,2001,OTHER PLACES,0,0,2,4750,18,171500,288,3621461
Puducherry,2001,TOTAL (MANUAL),1,120000,4,346750,111,2857023,528,6910578
Puducherry,2001,TOTAL COMPUTER FROM 1 TO 7,1,120000,4,346750,111,2857023,528,6910578
Puducherry,2002,RESIDENTIAL PREMISES,1,100000,2,15500,70,1661889,45,550525
Puducherry,2002,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2002,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2002,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2002,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2002,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2002,BANKS,0,0,0,0,0,0,0,0
Puducherry,2002,COMMERCIAL ESTABLISHMENTS,0,0,1,2000,32,1330280,16,502157
Puducherry,2002,OTHER PLACES,1,55000,3,405000,27,216046,465,6392119
Puducherry,2002,TOTAL (MANUAL),2,155000,6,422500,129,3208215,526,7444801
Puducherry,2002,TOTAL COMPUTER FROM 1 TO 7,2,155000,6,422500,129,3208215,526,7444801
Puducherry,2003,RESIDENTIAL PREMISES,0,0,2,80000,71,4965100,57,1117045
Puducherry,2003,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2003,RIVER & SEA,0,0,0,0,0,0,1,250000
Puducherry,2003,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2003,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2003,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2003,BANKS,0,0,0,0,0,0,0,0
Puducherry,2003,COMMERCIAL ESTABLISHMENTS,0,0,0,0,37,1754273,45,1144465
Puducherry,2003,OTHER PLACES,2,521700,9,296950,18,25000,464,7656200
Puducherry,2003,TOTAL (MANUAL),2,521700,11,376950,126,6744373,567,10167710
Puducherry,2003,TOTAL COMPUTER FROM 1 TO 7,2,521700,11,376950,126,6744373,567,10167710
Puducherry,2004,RESIDENTIAL PREMISES,0,0,0,0,56,1970400,83,1704000
Puducherry,2004,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2004,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2004,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2004,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2004,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2004,BANKS,0,0,0,0,0,0,0,0
Puducherry,2004,COMMERCIAL ESTABLISHMENTS,0,0,0,0,21,727715,68,993054
Puducherry,2004,OTHER PLACES,0,0,1,4600,9,129895,483,7270475
Puducherry,2004,TOTAL (MANUAL),0,0,1,4600,86,2828010,634,9967529
Puducherry,2005,RESIDENTIAL PREMISES,1,0,1,50000,38,1614750,84,2107550
Puducherry,2005,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2005,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2005,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2005,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2005,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2005,BANKS,0,0,0,0,0,0,0,0
Puducherry,2005,COMMERCIAL ESTABLISHMENTS,0,0,0,0,15,232800,38,456675
Puducherry,2005,OTHER PLACES,0,0,4,748440,14,256047,344,5856408
Puducherry,2005,TOTAL (MANUAL),1,0,5,798440,67,2103597,466,8420633
Puducherry,2005,TOTAL COMPUTER FROM 1 TO 7,1,0,5,798440,67,2103597,466,8420633
Puducherry,2006,RESIDENTIAL PREMISES,2,263000,1,75000,50,1415550,78,2320882
Puducherry,2006,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2006,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2006,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2006,RUNNING TRAINS,0,0,0,0,0,0,0,0
Puducherry,2006,OTHERS RLY.,0,0,0,0,0,0,0,0
Puducherry,2006,BANKS,0,0,0,0,0,0,0,0
Puducherry,2006,COMMERCIAL ESTABLISHMENTS,0,0,1,10000,27,1007044,42,644300
Puducherry,2006,OTHER PLACES,0,0,1,25000,7,54500,440,10030733
Puducherry,2006,TOTAL (MANUAL),2,263000,3,110000,84,2477094,560,12995915
Puducherry,2007,RESIDENTIAL PREMISES,0,0,2,107000,47,3033020,106,2278530
Puducherry,2007,HIGH-WAY,0,0,0,0,0,0,0,0
Puducherry,2007,RIVER & SEA,0,0,0,0,0,0,0,0
Puducherry,2007,RAILWAYS,0,0,0,0,0,0,0,0
Puducherry,2007,RUNNING TRAINS,0,0,0,0,0,0,0,0
